scenario_id,family,runs,pass,fail,collision,brake,mixed_outcome,first_brake_s_mean,first_brake_s_std,first_brake_s_min,first_brake_s_max,first_brake_s_range,brake_gap_m_mean,brake_gap_m_std,brake_gap_m_min,brake_gap_m_max,brake_gap_m_range,minimum_bumper_gap_m_mean,minimum_bumper_gap_m_std,minimum_bumper_gap_m_min,minimum_bumper_gap_m_max,minimum_bumper_gap_m_range,maximum_deceleration_mps2_mean,maximum_deceleration_mps2_std,maximum_deceleration_mps2_min,maximum_deceleration_mps2_max,maximum_deceleration_mps2_range,maximum_abs_jerk_mps3_mean,maximum_abs_jerk_mps3_std,maximum_abs_jerk_mps3_min,maximum_abs_jerk_mps3_max,maximum_abs_jerk_mps3_range,target_confirmed_rate_pct_mean,target_confirmed_rate_pct_std,target_confirmed_rate_pct_min,target_confirmed_rate_pct_max,target_confirmed_rate_pct_range,radar_target_hazard_match_rate_pct_mean,radar_target_hazard_match_rate_pct_std,radar_target_hazard_match_rate_pct_min,radar_target_hazard_match_rate_pct_max,radar_target_hazard_match_rate_pct_range
ccrm_110_80_gap_50,CCRm,5,5,0,0,5,False,2.5,0.0,2.5,2.5,0.0,29.3794,0.004923413450036828,29.373,29.385,0.012000000000000455,24.4066,0.004543126676641141,24.4,24.414,0.014000000000002899,12.5356,0.2563034139452693,12.167,12.951,0.7840000000000007,248.5736,5.050175664271482,241.364,256.78,15.415999999999968,68.8,0.0,68.8,68.8,0.0,100.0,0.0,100.0,100.0,0.0
ccrm_110_80_gap_60,CCRm,5,5,0,0,5,False,3.65,0.0,3.65,3.65,0.0,29.59,0.012409673645991652,29.575,29.606,0.03100000000000236,23.5368,0.009765244492587574,23.525,23.549,0.02400000000000091,10.3368,0.0007483314773543736,10.336,10.338,0.0019999999999988916,231.8368,67.37681682715503,154.778,305.574,150.79600000000002,74.17,0.0,74.17,74.17,0.0,100.0,0.0,100.0,100.0,0.0
ccrm_110_80_gap_80,CCRm,5,5,0,0,5,False,6.15,0.0,6.15,6.15,0.0,28.6082,0.015740393895960544,28.596,28.639,0.04299999999999926,22.553,0.018011107683870688,22.531,22.572,0.04100000000000037,12.236,1.5511140512547748,10.348,13.71,3.362,240.5768,33.56562466810353,199.542,272.056,72.51399999999998,77.61,0.0,77.61,77.61,0.0,100.0,0.0,100.0,100.0,0.0
ccrm_60_30_gap_20,CCRm,5,5,0,0,5,False,0.16,0.020000000000000007,0.15,0.2,0.05000000000000002,18.8932,0.1495999999999995,18.594,18.968,0.3739999999999988,14.0754,0.1872,13.701,14.169,0.46799999999999997,11.296999999999999,0.23999999999999985,11.177,11.777,0.5999999999999996,273.2876,99.79520000000001,223.39,472.878,249.488,61.461999999999996,1.1840000000000004,60.87,63.83,2.960000000000001,100.0,0.0,100.0,100.0,0.0
ccrm_60_30_gap_30,CCRm,5,5,0,0,5,False,1.25,0.0,1.25,1.25,0.0,19.815,0.017005881335585196,19.806,19.849,0.04299999999999926,14.071200000000001,0.01244829305567623,14.063,14.096,0.032999999999999474,10.1882,0.3121213866430814,9.615,10.498,0.8829999999999991,127.7824,0.059199999999998455,127.664,127.812,0.14799999999999613,69.01,0.0,69.01,69.01,0.0,100.0,0.0,100.0,100.0,0.0
ccrm_60_30_gap_40,CCRm,5,5,0,0,5,False,2.45,0.0,2.45,2.45,0.0,19.832,0.015937377450509,19.818,19.861,0.04299999999999926,14.6874,0.013951344021276065,14.674,14.713,0.0389999999999997,12.7944,0.06866906144691372,12.7,12.878,0.17800000000000082,253.7964,1.311924022190311,251.856,255.362,3.5060000000000002,75.38199999999999,0.8759999999999991,73.63,75.82,2.1899999999999977,100.0,0.0,100.0,100.0,0.0
ccrm_60_30_gap_50,CCRm,5,5,0,0,5,False,3.65,0.0,3.65,3.65,0.0,19.812,0.0021908902300207477,19.81,19.816,0.006000000000000227,14.5324,0.0014966629547093642,14.531,14.535,0.0039999999999995595,10.3896,0.1934482876636546,10.277,10.773,0.49600000000000044,127.812,0.0,127.812,127.812,0.0,65.22,0.0,65.22,65.22,0.0,100.0,0.0,100.0,100.0,0.0
ccrm_60_30_gap_60,CCRm,5,5,0,0,5,False,4.85,0.0,4.85,4.85,0.0,19.8424,0.0007999999999997343,19.841,19.843,0.0019999999999988916,14.554,0.0006324555320333254,14.553,14.555,0.0019999999999988916,10.370199999999999,0.1272704207583211,10.277,10.599,0.32200000000000095,127.812,0.0,127.812,127.812,0.0,53.882,0.15600000000000022,53.57,53.96,0.39000000000000057,100.0,0.0,100.0,100.0,0.0
ccrm_60_30_gap_80,CCRm,5,5,0,0,5,False,7.3,0.0,7.3,7.3,0.0,19.5072,0.0029933259094200577,19.505,19.513,0.008000000000002672,14.362,0.002607680962081522,14.36,14.367,0.0070000000000014495,12.7772,0.010225458424931702,12.758,12.786,0.02800000000000047,253.4984,0.2786005025121121,252.952,253.714,0.7620000000000005,39.89,0.0,39.89,39.89,0.0,100.0,0.0,100.0,100.0,0.0
ccrm_80_50_gap_20,CCRm,5,5,0,0,5,False,0.15,0.0,0.15,0.15,0.0,18.965,0.0,18.965,18.965,0.0,14.447,0.0,14.447,14.447,0.0,9.309,0.0,9.309,9.309,0.0,170.57,0.0,170.57,170.57,0.0,63.79,0.0,63.79,63.79,0.0,100.0,0.0,100.0,100.0,0.0
