scenario_id,family,runs,pass,fail,collision,brake,mixed_outcome,first_brake_s_mean,first_brake_s_std,first_brake_s_min,first_brake_s_max,first_brake_s_range,brake_gap_m_mean,brake_gap_m_std,brake_gap_m_min,brake_gap_m_max,brake_gap_m_range,minimum_bumper_gap_m_mean,minimum_bumper_gap_m_std,minimum_bumper_gap_m_min,minimum_bumper_gap_m_max,minimum_bumper_gap_m_range,maximum_deceleration_mps2_mean,maximum_deceleration_mps2_std,maximum_deceleration_mps2_min,maximum_deceleration_mps2_max,maximum_deceleration_mps2_range,maximum_abs_jerk_mps3_mean,maximum_abs_jerk_mps3_std,maximum_abs_jerk_mps3_min,maximum_abs_jerk_mps3_max,maximum_abs_jerk_mps3_range,target_confirmed_rate_pct_mean,target_confirmed_rate_pct_std,target_confirmed_rate_pct_min,target_confirmed_rate_pct_max,target_confirmed_rate_pct_range,radar_target_hazard_match_rate_pct_mean,radar_target_hazard_match_rate_pct_std,radar_target_hazard_match_rate_pct_min,radar_target_hazard_match_rate_pct_max,radar_target_hazard_match_rate_pct_range
prop_barrel_in_path_0p00,prop,5,5,0,0,5,False,0.15,0.0,0.15,0.15,0.0,17.287,0.0,17.287,17.287,0.0,0.846,0.0,0.846,0.846,0.0,9.929,0.0,9.929,9.929,0.0,130.562,0.0,130.562,130.562,0.0,96.08,0.0,96.08,96.08,0.0,100.0,0.0,100.0,100.0,0.0
prop_box_in_path_0p00,prop,5,5,0,0,5,False,0.15,0.0,0.15,0.15,0.0,17.287,0.0,17.287,17.287,0.0,0.846,0.0,0.846,0.846,0.0,9.929,0.0,9.929,9.929,0.0,130.562,0.0,130.562,130.562,0.0,96.08,0.0,96.08,96.08,0.0,100.0,0.0,100.0,100.0,0.0
