scenario_id,family,runs,pass,fail,collision,brake,mixed_outcome,first_brake_s_mean,first_brake_s_std,first_brake_s_min,first_brake_s_max,first_brake_s_range,brake_gap_m_mean,brake_gap_m_std,brake_gap_m_min,brake_gap_m_max,brake_gap_m_range,minimum_bumper_gap_m_mean,minimum_bumper_gap_m_std,minimum_bumper_gap_m_min,minimum_bumper_gap_m_max,minimum_bumper_gap_m_range,maximum_deceleration_mps2_mean,maximum_deceleration_mps2_std,maximum_deceleration_mps2_min,maximum_deceleration_mps2_max,maximum_deceleration_mps2_range,maximum_abs_jerk_mps3_mean,maximum_abs_jerk_mps3_std,maximum_abs_jerk_mps3_min,maximum_abs_jerk_mps3_max,maximum_abs_jerk_mps3_range,target_confirmed_rate_pct_mean,target_confirmed_rate_pct_std,target_confirmed_rate_pct_min,target_confirmed_rate_pct_max,target_confirmed_rate_pct_range,radar_target_hazard_match_rate_pct_mean,radar_target_hazard_match_rate_pct_std,radar_target_hazard_match_rate_pct_min,radar_target_hazard_match_rate_pct_max,radar_target_hazard_match_rate_pct_range
ccrb_50_gap_60,CCRb,3,3,0,0,3,False,5.05,0.0,5.05,5.05,0.0,20.920333333333332,0.0009428090415815408,20.919,20.921,0.0019999999999988916,7.967666666666666,0.0004714045207911891,7.967,7.968,0.001000000000000334,12.171333333333333,0.011671427600007283,12.159,12.187,0.027999999999998693,241.332,0.3223952026111195,240.994,241.766,0.7719999999999914,37.68,0.0,37.68,37.68,0.0,100.0,0.0,100.0,100.0,0.0
ccrb_50_gap_80,CCRb,3,3,0,0,3,False,6.5,0.0,6.5,6.5,0.0,20.776666666666667,0.00047140452079160784,20.776,20.777,0.0010000000000012221,7.967333333333333,0.0012472191289247471,7.966,7.969,0.0030000000000001137,10.28,0.3065952815466446,9.851,10.549,0.6979999999999986,201.08133333333333,12.29589875617973,183.738,210.844,27.105999999999995,31.14,0.0,31.14,31.14,0.0,100.0,0.0,100.0,100.0,0.0
ccrb_65_gap_20,CCRb,3,3,0,0,3,False,2.15,0.0,2.15,2.15,0.0,18.211666666666666,0.0012472191289245888,18.21,18.213,0.0030000000000001137,5.166,0.004242640687119027,5.163,5.172,0.008999999999999453,10.645666666666667,0.17347686365109982,10.523,10.891,0.3680000000000003,139.51866666666666,8.313690128670645,133.64,151.276,17.636000000000024,97.67,0.0,97.67,97.67,0.0,100.0,0.0,100.0,100.0,0.0
ccrb_65_gap_30,CCRb,3,3,0,0,3,False,2.55,0.0,2.55,2.55,0.0,24.585333333333335,0.0066499791144198185,24.576,24.591,0.015000000000000568,6.6979999999999995,0.02687005768508857,6.66,6.717,0.056999999999999496,10.978666666666667,0.12342429078409027,10.809,11.099,0.2900000000000009,219.428,2.4675693843672684,216.036,221.834,5.798000000000002,93.75,0.0,93.75,93.75,0.0,100.0,0.0,100.0,100.0,0.0
ccrb_65_gap_40,CCRb,3,3,0,0,3,False,3.0,0.0,3.0,3.0,0.0,28.588333333333335,0.0020548046676573,28.586,28.591,0.005000000000002558,7.729666666666667,0.0016996731711977561,7.728,7.732,0.004000000000000448,11.889333333333333,0.02948822740612832,11.855,11.927,0.07199999999999918,235.81,0.5051653194747201,235.234,236.464,1.2299999999999898,94.34,0.0,94.34,94.34,0.0,100.0,0.0,100.0,100.0,0.0
ccrb_65_gap_50,CCRb,3,3,0,0,3,False,3.55,0.0,3.55,3.55,0.0,28.874,0.032526911934580745,28.828,28.897,0.06899999999999906,7.631333333333333,0.0464351399504968,7.598,7.697,0.0990000000000002,10.837666666666667,0.8047195508719521,10.202,11.973,1.7710000000000008,168.27666666666667,48.983643755396116,133.64,237.55,103.91000000000003,52.99,0.0,52.99,52.99,0.0,100.0,0.0,100.0,100.0,0.0
ccrb_65_gap_60,CCRb,3,3,0,0,3,False,4.1,0.0,4.1,4.1,0.0,28.982,0.01979898987322408,28.968,29.01,0.04200000000000159,7.647333333333333,0.011085526098877392,7.639,7.663,0.02400000000000002,10.995333333333333,0.15045338886918502,10.786,11.133,0.34699999999999953,151.53466666666668,5.152996366732225,144.258,155.516,11.257999999999981,46.88,0.0,46.88,46.88,0.0,100.0,0.0,100.0,100.0,0.0
ccrb_65_gap_80,CCRb,3,3,0,0,3,False,5.233333333333333,0.0235702260395515,5.2,5.25,0.04999999999999982,28.482666666666667,0.39055885884488933,28.206,29.035,0.8290000000000006,7.427333333333333,0.18149074050454708,7.299,7.684,0.3849999999999998,10.413333333333334,0.18573338119166655,10.282,10.676,0.39400000000000013,157.41466666666668,15.46125224193981,135.562,168.99,33.428,40.266666666666666,0.188561808316412,40.0,40.4,0.3999999999999986,100.0,0.0,100.0,100.0,0.0
ccrb_80_gap_20,CCRb,3,3,0,0,3,False,2.1,0.0,2.1,2.1,0.0,18.557,0.0008164965809272735,18.556,18.558,0.0019999999999988916,1.956,0.0008164965809277268,1.955,1.957,0.0020000000000000018,11.101,0.0,11.101,11.101,0.0,141.414,0.0,141.414,141.414,0.0,97.83,0.0,97.83,97.83,0.0,100.0,0.0,100.0,100.0,0.0
ccrb_80_gap_30,CCRb,3,3,0,0,3,False,2.4,0.0,2.4,2.4,0.0,26.108999999999998,0.01979898987322408,26.095,26.137,0.04200000000000159,5.350333333333333,0.025952948879762322,5.314,5.373,0.05900000000000016,10.953,0.0,10.953,10.953,0.0,248.70933333333332,151.73851557934202,141.414,463.3,321.886,93.94,0.0,93.94,93.94,0.0,100.0,0.0,100.0,100.0,0.0
ccrb_80_gap_40,CCRb,3,3,0,0,3,False,2.7,0.0,2.7,2.7,0.0,32.657333333333334,0.019567546828586843,32.643,32.685,0.04200000000000159,7.267666666666667,0.014383632673594477,7.257,7.288,0.031000000000000583,12.645,0.011224972160321459,12.63,12.657,0.026999999999999247,250.916,0.19177069640589717,250.648,251.086,0.4380000000000166,94.34,0.0,94.34,94.34,0.0,100.0,0.0,100.0,100.0,0.0
ccrb_80_gap_50,CCRb,3,3,0,0,3,False,3.0,0.0,3.0,3.0,0.0,38.07333333333333,0.00047140452078993307,38.073,38.074,0.0009999999999976694,8.758,0.0,8.758,8.758,0.0,11.105666666666666,0.27287889051535136,10.748,11.41,0.6620000000000008,152.36933333333334,8.769862079239845,141.414,162.882,21.468000000000018,94.74,0.0,94.74,94.74,0.0,100.0,0.0,100.0,100.0,0.0
ccrb_80_gap_60,CCRb,3,3,0,0,3,False,3.4,0.0,3.4,3.4,0.0,40.272333333333336,0.00047140452079328255,40.272,40.273,0.0010000000000047748,8.935,0.0008164965809279987,8.934,8.936,0.002000000000000668,10.616,0.260157644515782,10.374,10.977,0.6029999999999998,141.414,0.0,141.414,141.414,0.0,56.91,0.0,56.91,56.91,0.0,100.0,0.0,100.0,100.0,0.0
ccrb_80_gap_80,CCRb,3,3,0,0,3,False,4.3,0.0,4.3,4.3,0.0,40.28633333333333,0.00047140452078993307,40.286,40.287,0.0009999999999976694,8.871,0.0,8.871,8.871,0.0,10.396,0.14041604846550387,10.251,10.586,0.33500000000000085,141.414,0.0,141.414,141.414,0.0,45.39,0.0,45.39,45.39,0.0,100.0,0.0,100.0,100.0,0.0
ccrb_95_gap_20,CCRb,3,0,3,3,3,False,2.1,0.0,2.1,2.1,0.0,18.562333333333335,0.000471404520789933,18.562,18.563,0.0009999999999976694,0.018333333333333333,0.006599663291074444,0.009,0.023,0.014,134.41866666666667,0.9218359699835736,133.115,135.074,1.9590000000000032,2494.7999999999997,18.43296959255338,2468.732,2507.912,39.179999999999836,94.05,0.0,94.05,94.05,0.0,100.0,0.0,100.0,100.0,0.0
ccrb_95_gap_30,CCRb,3,3,0,0,3,False,2.3,0.0,2.3,2.3,0.0,27.025,0.0008164965809272735,27.024,27.026,0.0019999999999988916,3.881666666666667,0.006847546194724794,3.872,3.887,0.015000000000000124,11.389333333333333,0.00047140452079160784,11.389,11.39,0.0010000000000012221,143.23866666666666,7.272828946764036,138.096,153.524,15.427999999999997,94.12,0.0,94.12,94.12,0.0,100.0,0.0,100.0,100.0,0.0
ccrb_95_gap_40,CCRb,3,3,0,0,3,False,2.55,0.0,2.55,2.55,0.0,34.46233333333333,0.020270394394014013,34.448,34.491,0.04299999999999926,5.836,0.01498888477061134,5.823,5.857,0.03399999999999981,11.333333333333334,0.0004714045207907704,11.333,11.334,0.0009999999999994458,137.84533333333334,0.35449619963486034,137.344,138.096,0.7520000000000095,94.44,0.0,94.44,94.44,0.0,100.0,0.0,100.0,100.0,0.0
ccrb_95_gap_50,CCRb,3,3,0,0,3,False,2.75,0.0,2.75,2.75,0.0,41.81166666666667,0.0024944382578491776,41.809,41.815,0.006000000000000227,8.456000000000001,0.0014142135623731486,8.454,8.457,0.0030000000000001137,11.013333333333334,0.0004714045207907704,11.013,11.014,0.0009999999999994458,188.75066666666666,6.829366067863759,183.29,198.38,15.090000000000003,94.78,0.0,94.78,94.78,0.0,100.0,0.0,100.0,100.0,0.0
ccrb_95_gap_60,CCRb,3,3,0,0,3,False,3.0166666666666666,0.0235702260395515,3.0,3.05,0.04999999999999982,47.46333333333333,0.41106474212977956,46.882,47.754,0.8719999999999999,9.545333333333334,0.2844952645573476,9.143,9.748,0.6049999999999986,10.717666666666666,0.3559104131972293,10.466,11.221,0.7550000000000008,144.44066666666666,8.972713648736493,138.096,157.13,19.033999999999992,95.08,0.0,95.08,95.08,0.0,100.0,0.0,100.0,100.0,0.0
ccrb_95_gap_80,CCRb,3,3,0,0,3,False,3.65,0.0,3.65,3.65,0.0,53.318,0.03819249489973807,53.264,53.346,0.08199999999999363,10.196666666666667,0.025223445883190407,10.161,10.215,0.05400000000000027,9.93,0.0014142135623723114,9.928,9.931,0.0029999999999983373,170.41533333333334,11.248039868745531,161.35,186.268,24.918000000000006,51.45,0.0,51.45,51.45,0.0,100.0,0.0,100.0,100.0,0.0
ccrm_100_70_gap_20,CCRm,3,3,0,0,3,False,0.15,0.0,0.15,0.15,0.0,18.964,0.0,18.964,18.964,0.0,14.583,0.0,14.583,14.583,0.0,9.137,0.0,9.137,9.137,0.0,88.47666666666666,0.0065996632910791594,88.472,88.486,0.014000000000010004,32.14,0.0,32.14,32.14,0.0,100.0,0.0,100.0,100.0,0.0
ccrm_100_70_gap_30,CCRm,3,3,0,0,3,False,0.35,0.0,0.35,0.35,0.0,27.314,0.019798989873222407,27.3,27.342,0.04199999999999804,16.564333333333334,0.014613540144523094,16.554,16.585,0.03100000000000236,9.072,0.0,9.072,9.072,0.0,244.68266666666668,154.52357348817543,135.418,463.212,327.794,42.76,0.0,42.76,42.76,0.0,100.0,0.0,100.0,100.0,0.0
ccrm_100_70_gap_40,CCRm,3,3,0,0,3,False,1.55,0.0,1.55,1.55,0.0,27.306666666666665,0.0012472191289245888,27.305,27.308,0.0030000000000001137,19.402,0.0008164965809272735,19.401,19.403,0.0019999999999988916,9.782,0.0,9.782,9.782,0.0,135.418,0.0,135.418,135.418,0.0,42.61,0.0,42.61,42.61,0.0,100.0,0.0,100.0,100.0,0.0
ccrm_100_70_gap_50,CCRm,3,3,0,0,3,False,2.7,0.0,2.7,2.7,0.0,27.684333333333335,0.0012472191289245888,27.683,27.686,0.0030000000000001137,22.17833333333333,0.0009428090415815408,22.177,22.179,0.0019999999999988916,9.811,0.0,9.811,9.811,0.0,135.418,0.0,135.418,135.418,0.0,45.0,0.0,45.0,45.0,0.0,100.0,0.0,100.0,100.0,0.0
ccrm_100_70_gap_60,CCRm,3,3,0,0,3,False,3.95,0.0,3.95,3.95,0.0,27.114666666666665,0.000471404520789933,27.114,27.115,0.0009999999999976694,21.148666666666667,0.00047140452079160784,21.148,21.149,0.0010000000000012221,9.841,0.0,9.841,9.841,0.0,135.418,0.0,135.418,135.418,0.0,52.23,0.0,52.23,52.23,0.0,100.0,0.0,100.0,100.0,0.0
ccrm_100_70_gap_80,CCRm,3,3,0,0,3,False,6.3,0.0,6.3,6.3,0.0,27.496,0.0021602468994702823,27.493,27.498,0.005000000000002558,21.476666666666667,0.002054804667655955,21.474,21.479,0.004999999999999005,9.855,0.0,9.855,9.855,0.0,154.394,26.83611655959185,135.418,192.346,56.928,51.84,0.0,51.84,51.84,0.0,100.0,0.0,100.0,100.0,0.0
ccrm_110_80_gap_20,CCRm,3,3,0,0,3,False,0.15,0.0,0.15,0.15,0.0,18.963,0.0,18.963,18.963,0.0,15.012,0.0,15.012,15.012,0.0,9.208,0.0,9.208,9.208,0.0,89.638,0.0,89.638,89.638,0.0,34.29,0.0,34.29,34.29,0.0,100.0,0.0,100.0,100.0,0.0
ccrm_110_80_gap_30,CCRm,3,3,0,0,3,False,0.35,0.0,0.35,0.35,0.0,27.3,0.0014142135623731486,27.299,27.302,0.0030000000000001137,16.83866666666667,0.0009428090415815408,16.838,16.84,0.0019999999999988916,9.125,0.0,9.125,9.125,0.0,128.614,0.0,128.614,128.614,0.0,45.39,0.0,45.39,45.39,0.0,100.0,0.0,100.0,100.0,0.0
ccrm_110_80_gap_40,CCRm,3,3,0,0,3,False,1.45,0.0,1.45,1.45,0.0,28.140666666666668,0.005185449728700987,28.137,28.148,0.010999999999999233,20.084999999999997,0.002828427124746297,20.083,20.089,0.006000000000000227,10.253333333333334,0.0004714045207907704,10.253,10.254,0.0009999999999994458,147.33933333333334,26.48162035995699,128.614,184.79,56.17599999999999,43.18,0.0,43.18,43.18,0.0,100.0,0.0,100.0,100.0,0.0
ccrm_110_80_gap_50,CCRm,3,3,0,0,3,False,2.5,0.0,2.5,2.5,0.0,29.374333333333333,0.0009428090415815408,29.373,29.375,0.0019999999999988916,24.400666666666666,0.00047140452079160784,24.4,24.401,0.0010000000000012221,10.278666666666666,0.0004714045207907704,10.278,10.279,0.0009999999999994458,128.614,0.0,128.614,128.614,0.0,43.0,0.0,43.0,43.0,0.0,100.0,0.0,100.0,100.0,0.0
ccrm_110_80_gap_60,CCRm,3,3,0,0,3,False,3.65,0.0,3.65,3.65,0.0,29.596333333333334,0.02269116323348977,29.576,29.628,0.0519999999999996,23.541,0.017907168024750987,23.525,23.566,0.04100000000000037,10.337333333333333,0.0004714045207907704,10.337,10.338,0.0009999999999994458,252.65,146.865610106655,128.614,458.944,330.33000000000004,50.0,0.0,50.0,50.0,0.0,100.0,0.0,100.0,100.0,0.0
ccrm_110_80_gap_80,CCRm,3,3,0,0,3,False,6.15,0.0,6.15,6.15,0.0,28.611,0.014899664425751904,28.599,28.632,0.03300000000000125,22.532,0.00989949493661204,22.525,22.546,0.021000000000000796,10.290666666666667,0.0009428090415823782,10.29,10.292,0.002000000000000668,187.60066666666668,83.41974399918097,128.614,305.574,176.96,57.35,0.0,57.35,57.35,0.0,100.0,0.0,100.0,100.0,0.0
ccrm_60_30_gap_20,CCRm,3,3,0,0,3,False,0.15,0.0,0.15,0.15,0.0,18.968,0.0,18.968,18.968,0.0,14.169,0.0,14.169,14.169,0.0,8.914,0.0,8.914,8.914,0.0,87.93,0.0,87.93,87.93,0.0,20.0,0.0,20.0,20.0,0.0,100.0,0.0,100.0,100.0,0.0
ccrm_60_30_gap_30,CCRm,3,3,0,0,3,False,1.25,0.0,1.25,1.25,0.0,19.806333333333335,0.000471404520789933,19.806,19.807,0.0009999999999976694,14.064666666666666,0.0004714045207907704,14.064,14.065,0.0009999999999994458,9.138333333333334,0.0004714045207907704,9.138,9.139,0.0009999999999994458,127.812,0.0,127.812,127.812,0.0,34.45,0.9333809511662446,33.79,35.77,1.980000000000004,100.0,0.0,100.0,100.0,0.0
ccrm_60_30_gap_40,CCRm,3,3,0,0,3,False,2.45,0.0,2.45,2.45,0.0,19.818,0.0,19.818,19.818,0.0,14.677666666666667,0.001885618083163919,14.675,14.679,0.0039999999999995595,10.254333333333333,0.00047140452079160784,10.254,10.255,0.0010000000000012221,127.812,0.0,127.812,127.812,0.0,43.42666666666667,1.1832253471854886,42.59,45.1,2.509999999999998,100.0,0.0,100.0,100.0,0.0
ccrm_60_30_gap_50,CCRm,3,3,0,0,3,False,3.65,0.0,3.65,3.65,0.0,19.823,0.019096247449870707,19.809,19.85,0.04100000000000037,14.542333333333334,0.016739839372653328,14.53,14.566,0.036000000000001364,10.277,0.0,10.277,10.277,0.0,127.812,0.0,127.812,127.812,0.0,39.64333333333333,0.3488393453853644,39.15,39.89,0.740000000000002,100.0,0.0,100.0,100.0,0.0
ccrm_60_30_gap_60,CCRm,3,3,0,0,3,False,4.85,0.0,4.85,4.85,0.0,19.847666666666665,0.008730533902472259,19.841,19.86,0.01899999999999835,14.558666666666667,0.007318166133366841,14.553,14.569,0.016000000000000014,10.277,0.0,10.277,10.277,0.0,135.708,11.16663028849796,127.812,151.5,23.688000000000002,35.21,0.0,35.21,35.21,0.0,100.0,0.0,100.0,100.0,0.0
ccrm_60_30_gap_80,CCRm,3,3,0,0,3,False,7.3,0.0,7.3,7.3,0.0,19.505666666666666,0.0012472191289245888,19.504,19.507,0.0030000000000001137,14.360666666666667,0.0012472191289247471,14.359,14.362,0.0030000000000001137,10.292,0.0,10.292,10.292,0.0,127.812,0.0,127.812,127.812,0.0,28.96,0.0,28.96,28.96,0.0,100.0,0.0,100.0,100.0,0.0
ccrm_80_50_gap_20,CCRm,3,3,0,0,3,False,0.15,0.0,0.15,0.15,0.0,18.965,0.0,18.965,18.965,0.0,14.447,0.0,14.447,14.447,0.0,9.021,0.0,9.021,9.021,0.0,88.21133333333333,0.058454160578085675,88.17,88.294,0.12399999999999523,26.43,0.0,26.43,26.43,0.0,100.0,0.0,100.0,100.0,0.0
ccrm_80_50_gap_30,CCRm,3,3,0,0,3,False,0.75,0.0,0.75,0.75,0.0,23.97,0.0,23.97,23.97,0.0,15.511,0.0,15.511,15.511,0.0,8.987,0.0,8.987,8.987,0.0,141.414,0.0,141.414,141.414,0.0,36.84,0.0,36.84,36.84,0.0,100.0,0.0,100.0,100.0,0.0
ccrm_80_50_gap_40,CCRm,3,3,0,0,3,False,1.95,0.0,1.95,1.95,0.0,23.982333333333333,0.010402991022884901,23.974,23.997,0.022999999999999687,17.560333333333332,0.007133644853010763,17.553,17.57,0.01699999999999946,10.560333333333334,0.0004714045207907704,10.56,10.561,0.0009999999999994458,164.85466666666665,33.15010871106693,141.414,211.736,70.322,39.77,0.0,39.77,39.77,0.0,100.0,0.0,100.0,100.0,0.0
ccrm_80_50_gap_50,CCRm,3,3,0,0,3,False,3.1,0.0,3.1,3.1,0.0,24.358,0.017454703282115163,24.341,24.382,0.04100000000000037,18.317666666666668,0.013888444437333083,18.305,18.337,0.03200000000000003,8.794,0.0008164965809279987,8.793,8.795,0.002000000000000668,254.174,148.0257944098483,141.414,463.3,321.886,47.5,0.0,47.5,47.5,0.0,100.0,0.0,100.0,100.0,0.0
ccrm_80_50_gap_60,CCRm,3,3,0,0,3,False,4.3,0.0,4.3,4.3,0.0,24.301,0.006976149845485149,24.293,24.31,0.01699999999999946,18.204666666666668,0.005734883511361464,18.198,18.212,0.013999999999999346,8.818333333333333,0.00047140452079160784,8.818,8.819,0.0010000000000012221,164.85466666666665,33.15010871106693,141.414,211.736,70.322,49.55,0.0,49.55,49.55,0.0,100.0,0.0,100.0,100.0,0.0
ccrm_80_50_gap_80,CCRm,3,3,0,0,3,False,6.75,0.0,6.75,6.75,0.0,23.941666666666666,0.003771236166327838,23.939,23.947,0.007999999999999119,17.901,0.002828427124746297,17.899,17.905,0.006000000000000227,10.332,0.0,10.332,10.332,0.0,141.414,0.0,141.414,141.414,0.0,40.07,0.0,40.07,40.07,0.0,100.0,0.0,100.0,100.0,0.0
cutin_100_60_gap_25,Cut-in,3,0,3,3,3,False,1.6,0.0,1.6,1.6,0.0,7.273666666666666,0.02080598204576968,7.257,7.303,0.04600000000000026,0.479,0.0014142135623730963,0.477,0.48,0.0030000000000000027,121.84666666666666,0.3121562998812537,121.557,122.28,0.722999999999999,2265.29,6.306629739144889,2259.322,2274.014,14.692000000000007,34.69,0.0,34.69,34.69,0.0,100.0,0.0,100.0,100.0,0.0
cutin_100_60_gap_35,Cut-in,3,3,0,0,3,False,1.7,0.07071067811865471,1.6,1.75,0.1499999999999999,16.128,0.7673595419792912,15.567,17.213,1.6460000000000008,8.195666666666666,0.723828862523609,7.662,9.219,1.5569999999999995,11.34,0.07636753236814751,11.232,11.394,0.1620000000000008,135.14066666666668,0.39220856129813536,134.586,135.418,0.8319999999999936,29.69,0.3535533905932738,29.19,29.94,0.75,100.0,0.0,100.0,100.0,0.0
cutin_100_60_gap_45,Cut-in,3,3,0,0,3,False,1.8,0.0,1.8,1.8,0.0,25.001333333333335,0.02007209228976602,24.978,25.027,0.04899999999999949,16.789,0.015577761927397415,16.771,16.809,0.038000000000000256,11.27,0.0,11.27,11.27,0.0,181.93266666666668,65.78167244926372,135.418,274.962,139.54399999999998,23.263333333333332,0.25927248643506773,23.08,23.63,0.5500000000000007,100.0,0.0,100.0,100.0,0.0
cutin_100_60_gap_60,Cut-in,3,3,0,0,3,False,2.2,0.0,2.2,2.2,0.0,35.51233333333334,0.017249798710582583,35.488,35.526,0.03800000000000381,27.47533333333333,0.015107025591498699,27.454,27.487,0.0329999999999977,9.345,0.0,9.345,9.345,0.0,135.418,0.0,135.418,135.418,0.0,20.993333333333336,1.1360848951063864,20.19,22.6,2.41,100.0,0.0,100.0,100.0,0.0
cutin_60_40_gap_25,Cut-in,3,3,0,0,3,False,2.05,0.0,2.05,2.05,0.0,13.644666666666668,0.0009428090415823782,13.644,13.646,0.002000000000000668,11.100999999999999,0.0014142135623731486,11.1,11.103,0.0030000000000001137,11.895333333333333,1.0224602138415408,10.504,12.932,2.428000000000001,230.018,58.37799101259538,147.962,278.926,130.964,32.32333333333334,3.5622683160530677,29.52,37.35,7.830000000000002,100.0,0.0,100.0,100.0,0.0
cutin_60_40_gap_35,Cut-in,3,3,0,0,3,False,3.5,0.0,3.5,3.5,0.0,15.466,0.002160246899468912,15.464,15.469,0.004999999999999005,13.001666666666667,0.0016996731711974658,13.0,13.004,0.0039999999999995595,10.304,0.0,10.304,10.304,0.0,127.812,0.0,127.812,127.812,0.0,26.78,0.0,26.78,26.78,0.0,100.0,0.0,100.0,100.0,0.0
